Symbol,Date,Volume,Close,Average
appl,09/05/2012,120176000,77,79.69666667
appl,10/05/2012,83300000,77.18,79.33809524
appl,11/05/2012,99886500,76.67,78.97714286
appl,14/05/2012,88156600,75.52,78.67428571
appl,15/05/2012,119084000,74.83,78.50047619
appl,16/05/2012,140224000,73.88,78.09095238
appl,17/05/2012,179305000,71.72,77.58714286
appl,18/05/2012,183073100,71.75,77.21952381
appl,21/05/2012,157776500,75.93,77.14428571
appl,22/05/2012,173717600,75.35,77.04952381
appl,23/05/2012,146224400,77.19,77.11571429
appl,24/05/2012,124057500,76.48,76.82809524
appl,25/05/2012,82126800,76.07,76.53571429
appl,29/05/2012,95127200,77.42,76.33761905
appl,30/05/2012,132357400,78.35,76.30666667
appl,31/05/2012,122918600,78.16,76.27857143
appl,01/06/2012,130246900,75.89,76.11761905
appl,04/06/2012,139248900,76.34,76.0047619
appl,05/06/2012,97053600,76.14,75.98904762
appl,06/06/2012,100363900,77.31,76.00190476
appl,07/06/2012,94941700,77.34,76.0247619
appl,08/06/2012,86879100,78.51,76.09666667
appl,11/06/2012,147816200,77.27,76.10095238
appl,12/06/2012,108845100,77.94,76.16142857
appl,13/06/2012,73395000,77.4,76.25095238
appl,14/06/2012,86393300,77.32,76.36952381
appl,15/06/2012,83813800,77.67,76.55
appl,18/06/2012,110103000,79.25,76.90857143
appl,19/06/2012,90351100,79.47,77.27619048
appl,20/06/2012,89735800,79.24,77.43380952
appl,21/06/2012,81587800,78.15,77.56714286
appl,22/06/2012,71117900,78.75,77.64142857
appl,25/06/2012,76095600,77.22,77.67666667
appl,26/06/2012,69134100,77.39,77.73952381
appl,27/06/2012,50749300,77.72,77.75380952
appl,28/06/2012,70709100,76.98,77.68857143
appl,29/06/2012,105375200,79.01,77.72904762
appl,02/07/2012,100023000,80.16,77.93238095
appl,03/07/2012,60428200,81.09,78.15857143
appl,05/07/2012,121095800,82.51,78.46190476
appl,06/07/2012,104732600,81.97,78.68380952
appl,09/07/2012,94851400,83.05,78.95571429
appl,10/07/2012,127989400,82.28,79.1352381
appl,11/07/2012,117330500,81.77,79.34952381
appl,12/07/2012,107010400,81.02,79.49619048
appl,13/07/2012,77856800,81.84,79.70761905
appl,16/07/2012,75315100,82.1,79.9352381
appl,17/07/2012,73406200,82.11,80.14666667
appl,18/07/2012,63175000,82.02,80.27857143
appl,19/07/2012,109215400,83.11,80.45190476
appl,20/07/2012,99367800,81.75,80.57142857
appl,23/07/2012,121993900,81.69,80.74
appl,24/07/2012,141283100,81.29,80.86095238
appl,25/07/2012,219328200,77.78,80.88761905
appl,26/07/2012,101658200,77.77,80.90571429
appl,27/07/2012,100984100,79.16,80.97428571
appl,30/07/2012,94785600,80.5,81.14190476
appl,31/07/2012,115581900,82.63,81.31428571
appl,01/08/2012,96125400,82.09,81.40619048
appl,02/08/2012,83039600,82.22,81.46
appl,03/08/2012,86230200,83.29,81.49714286
appl,06/08/2012,75525800,84.22,81.60428571
appl,07/08/2012,72611700,84,81.64952381
appl,08/08/2012,61176500,83.86,81.7247619
appl,09/08/2012,55410600,84.33,81.84666667
appl,10/08/2012,48734700,84.47,82.01095238
appl,13/08/2012,69708100,85.59,82.18952381
appl,14/08/2012,85042300,85.82,82.36666667
appl,15/08/2012,64335600,85.71,82.53809524
appl,16/08/2012,63633500,86.46,82.74952381
appl,17/08/2012,110690300,88.05,82.9847619
appl,20/08/2012,153346200,90.37,83.3952381
appl,21/08/2012,203179900,89.13,83.74952381
appl,22/08/2012,141330700,90.88,84.20619048
appl,23/08/2012,105032200,90.03,84.78952381
appl,24/08/2012,109335100,90.11,85.37714286
appl,27/08/2012,106752100,91.8,85.97904762
appl,28/08/2012,66854200,91.68,86.51142857
appl,29/08/2012,50701700,91.5,86.93380952
appl,30/08/2012,75674900,90.2,87.32
appl,31/08/2012,84580300,90.38,87.70857143
appl,04/09/2012,91973000,91.7,88.10904762
appl,05/09/2012,84093800,91.06,88.4347619
appl,06/09/2012,97799100,91.88,88.81
appl,07/09/2012,82416600,92.45,89.21904762
appl,10/09/2012,121999500,90.04,89.49095238
appl,11/09/2012,125995800,89.75,89.74238095
appl,12/09/2012,178058300,91,90
appl,13/09/2012,149590000,92.79,90.33190476
appl,14/09/2012,150118500,93.92,90.72285714
appl,17/09/2012,99507800,95.07,91.13285714
appl,18/09/2012,93375800,95.36,91.48095238
appl,19/09/2012,81718700,95.39,91.72
appl,20/09/2012,84142100,94.93,91.99619048
appl,21/09/2012,142897300,95.12,92.19809524
appl,24/09/2012,159941600,93.85,92.38
appl,25/09/2012,129697400,91.51,92.44666667
appl,26/09/2012,144125800,90.37,92.37857143
appl,27/09/2012,148522500,92.57,92.42095238
appl,28/09/2012,133777700,90.63,92.37952381
appl,01/10/2012,135898700,89.59,92.35047619
appl,02/10/2012,156998100,89.85,92.3252381
appl,03/10/2012,106070300,91.23,92.30285714
appl,04/10/2012,92681400,90.59,92.28047619
appl,05/10/2012,148501500,88.66,92.12714286
appl,08/10/2012,159498500,86.7,91.85333333
appl,09/10/2012,209649300,86.39,91.67952381
appl,10/10/2012,127589000,87.08,91.55238095
appl,11/10/2012,136520300,85.34,91.28285714
appl,12/10/2012,115003700,85.55,90.93809524
appl,15/10/2012,108125500,86.24,90.57238095
appl,16/10/2012,137442900,88.28,90.24904762
appl,17/10/2012,97259400,87.58,89.87857143
appl,18/10/2012,119156100,85.95,89.42904762
appl,19/10/2012,186021500,82.86,88.85428571
appl,22/10/2012,136682700,86.14,88.42666667
appl,23/10/2012,176786400,83.33,87.92571429
appl,24/10/2012,139631800,83.8,87.55857143
appl,25/10/2012,164081400,82.81,87.19857143
appl,26/10/2012,254608200,82.06,86.69809524
appl,31/10/2012,127500800,80.88,86.23380952
appl,01/11/2012,90324500,81.05,85.82714286
appl,02/11/2012,149843400,78.37,85.28047619
appl,05/11/2012,132283900,79.43,84.71857143
appl,06/11/2012,93729300,79.19,84.17571429
appl,07/11/2012,198412200,76.16,83.58047619
appl,08/11/2012,264036500,73.39,82.94666667
appl,09/11/2012,232478400,74.66,82.38809524
appl,12/11/2012,128950500,74.09,81.76952381
appl,13/11/2012,133237300,74.1,81.23428571
appl,14/11/2012,119292600,73.28,80.65
appl,15/11/2012,197477700,71.74,79.95952381
appl,16/11/2012,316723400,72.02,79.1852381
appl,19/11/2012,205829400,77.21,78.69142857
appl,20/11/2012,160688500,76.56,78.24428571
appl,21/11/2012,93250500,76.66,77.94904762
appl,23/11/2012,68206600,78,77.56142857
appl,26/11/2012,157644900,80.46,77.4247619
appl,27/11/2012,133332500,79.81,77.2347619
appl,28/11/2012,130216100,79.56,77.08
appl,29/11/2012,128674700,80.44,77.00285714
appl,30/11/2012,97829900,79.88,76.9552381
appl,03/12/2012,91070000,80.01,76.90571429
appl,04/12/2012,139267100,78.59,76.91619048
appl,05/12/2012,261159500,73.54,76.63571429
appl,06/12/2012,294303100,74.69,76.42142857
appl,07/12/2012,196760200,72.78,76.26047619
appl,10/12/2012,157621100,72.31,76.20904762
appl,11/12/2012,148086400,73.89,76.17238095
appl,12/12/2012,121786000,73.56,76.14714286
appl,13/12/2012,156314900,72.29,76.06095238
appl,14/12/2012,252394800,69.58,75.8847619
appl,17/12/2012,189401800,70.81,75.84047619
appl,18/12/2012,156421300,72.87,75.88095238
appl,19/12/2012,112342300,71.83,75.6247619
appl,20/12/2012,120422400,71.21,75.37
appl,21/12/2012,149067100,70.88,75.0947619
appl,24/12/2012,43938300,70.99,74.76095238
appl,26/12/2012,75609100,70.02,74.26380952
appl,27/12/2012,113780100,70.3,73.81095238
appl,28/12/2012,88569600,69.55,73.33428571
appl,31/12/2012,164873100,72.63,72.96238095
appl,02/01/2013,140129500,74.93,72.72666667
appl,03/01/2013,88241300,73.99,72.44
appl,04/01/2013,148583400,71.93,72.12285714
appl,07/01/2013,121039100,71.5,72.02571429
appl,08/01/2013,114676800,71.7,71.88333333
appl,09/01/2013,101901100,70.58,71.77857143
appl,10/01/2013,150286500,71.45,71.73761905
appl,11/01/2013,87626700,71.01,71.60047619
appl,14/01/2013,183551900,68.48,71.35857143
appl,15/01/2013,219193100,66.32,71.07428571
appl,16/01/2013,172701200,69.07,71.05
appl,17/01/2013,113419600,68.61,70.9452381
appl,18/01/2013,118230700,68.24,70.7247619
appl,22/01/2013,115386600,68.89,70.5847619
appl,23/01/2013,215377400,70.15,70.53428571
appl,24/01/2013,365213100,61.49,70.08714286
appl,25/01/2013,302006600,60.04,69.56571429
appl,28/01/2013,196379400,61.39,69.1547619
appl,29/01/2013,142789500,62.55,68.78571429
appl,30/01/2013,104288800,62.35,68.44285714
appl,31/01/2013,79833600,62.17,67.9447619
appl,01/02/2013,134871100,61.91,67.3247619
appl,04/02/2013,119279300,60.37,66.67619048
appl,05/02/2013,143336900,62.49,66.22666667
appl,06/02/2013,148426600,62.42,65.79428571
appl,07/02/2013,176145200,64.28,65.44095238
appl,08/02/2013,158289600,65.21,65.1852381
appl,11/02/2013,129372600,65.88,64.92
appl,12/02/2013,152263300,64.23,64.59714286
appl,13/02/2013,118801900,64.11,64.38904762
appl,14/02/2013,88818800,64.05,64.28095238
appl,15/02/2013,97936300,63.17,64
appl,19/02/2013,108945900,63.15,63.74
appl,20/02/2013,119075600,61.62,63.4247619
appl,21/02/2013,111795600,61.23,63.06
appl,22/02/2013,82663700,61.89,62.66666667
appl,25/02/2013,93144800,60.79,62.63333333
appl,26/02/2013,125374900,61.63,62.70904762
appl,27/02/2013,146837600,61.03,62.69190476
appl,28/02/2013,80628800,60.6,62.59904762
appl,01/03/2013,138112100,59.09,62.44380952
appl,04/03/2013,145688900,57.66,62.22904762
appl,05/03/2013,159608400,59.19,62.09952381
appl,06/03/2013,115062500,58.43,62.00714286
appl,07/03/2013,117118400,59.11,61.84619048
appl,08/03/2013,97870500,59.27,61.69619048
appl,11/03/2013,118559000,60.11,61.49761905
appl,12/03/2013,116477900,58.81,61.19285714
appl,13/03/2013,101387300,58.8,60.85571429
appl,14/03/2013,75968900,59.37,60.62428571
appl,15/03/2013,160990200,60.91,60.47190476
appl,18/03/2013,151549300,62.56,60.40095238
appl,19/03/2013,131693800,62.39,60.36380952
appl,20/03/2013,77165200,62.06,60.31190476
appl,21/03/2013,95813900,62.15,60.33714286
appl,22/03/2013,98776300,63.41,60.44095238
appl,25/03/2013,125283900,63.64,60.52428571
appl,26/03/2013,73573500,63.31,60.64428571
appl,27/03/2013,82809300,62.06,60.6647619
appl,28/03/2013,110709900,60.77,60.65238095
appl,01/04/2013,97433000,58.88,60.57047619
appl,02/04/2013,132379800,59,60.56619048
appl,03/04/2013,90804000,59.3,60.64428571
appl,04/04/2013,89611900,58.72,60.62190476
appl,05/04/2013,95923800,58.1,60.60619048
appl,08/04/2013,75207300,58.51,60.57761905
appl,09/04/2013,76653500,58.62,60.54666667
appl,10/04/2013,93982000,59.81,60.53238095
appl,11/04/2013,82091100,59.62,60.57095238
appl,12/04/2013,59653300,59,60.58047619
appl,15/04/2013,79380000,57.64,60.49809524
appl,16/04/2013,76442800,58.51,60.38380952
appl,17/04/2013,236264000,55.3,60.03809524
appl,18/04/2013,166574800,53.82,59.63
appl,19/04/2013,152318600,53.61,59.22761905
appl,22/04/2013,107480100,54.73,58.87428571
appl,23/04/2013,166059600,55.75,58.50952381
appl,24/04/2013,242412800,55.66,58.12952381
appl,25/04/2013,96209400,56.06,57.78428571
appl,26/04/2013,191024400,57.27,57.55619048
appl,29/04/2013,160081600,59.05,57.47428571
appl,30/04/2013,172884600,60.78,57.5647619
appl,01/05/2013,126727300,60.31,57.62714286
appl,02/05/2013,105457100,61.16,57.71571429
appl,03/05/2013,90325200,61.77,57.86095238
appl,06/05/2013,124160400,63.25,58.10619048
appl,07/05/2013,120938300,62.96,58.31809524
appl,08/05/2013,118149500,63.68,58.55904762
appl,09/05/2013,99621900,63.12,58.71666667
appl,10/05/2013,83713000,62.6,58.85857143
appl,13/05/2013,79237200,62.84,59.04142857
appl,14/05/2013,111779500,61.34,59.21761905
appl,15/05/2013,185403400,59.26,59.25333333
appl,16/05/2013,150801000,60.05,59.47952381
appl,17/05/2013,106976100,59.87,59.76761905
appl,20/05/2013,112894600,61.21,60.12952381
appl,21/05/2013,114005500,60.76,60.41666667
appl,22/05/2013,110759600,60.99,60.66619048
appl,23/05/2013,88255300,61.1,60.9252381
appl,24/05/2013,69041700,61.51,61.1847619
appl,28/05/2013,96536300,61,61.36238095
appl,29/05/2013,82644100,61.49,61.47857143
appl,30/05/2013,88379900,62.4,61.55571429
appl,31/05/2013,96075700,62.15,61.64333333
appl,03/06/2013,93088100,62.28,61.69666667
appl,04/06/2013,73182200,62.09,61.71190476
appl,05/06/2013,72647400,61.51,61.62904762
appl,06/06/2013,104233500,60.59,61.51619048
appl,07/06/2013,101133900,61.05,61.39095238
appl,10/06/2013,112538300,60.65,61.27333333
appl,11/06/2013,71528100,60.47,61.17190476
appl,12/06/2013,66306800,59.72,61.02333333
appl,13/06/2013,71458100,60.24,60.97095238
appl,14/06/2013,67966500,59.43,60.97904762
appl,17/06/2013,64853600,59.7,60.96238095
appl,18/06/2013,48756400,59.67,60.95285714
appl,19/06/2013,77735000,58.45,60.82142857
appl,20/06/2013,89327700,57.6,60.67095238
appl,21/06/2013,120279600,57.14,60.48761905
appl,24/06/2013,120186500,55.63,60.22714286
appl,25/06/2013,78540700,55.64,59.94761905
appl,26/06/2013,91931000,55.01,59.66238095
appl,27/06/2013,84311500,54.42,59.32571429
appl,28/06/2013,144629100,54.8,58.96380952
appl,01/07/2013,97763400,56.55,58.69714286
appl,02/07/2013,117466300,57.83,58.4852381
appl,03/07/2013,60232200,58.15,58.29761905
appl,05/07/2013,68506200,57.68,58.1152381
appl,08/07/2013,74534600,57.36,57.96142857
appl,09/07/2013,88146100,58.36,57.83333333
appl,10/07/2013,70351400,58.14,57.71380952
appl,11/07/2013,81573100,59.05,57.64619048
appl,12/07/2013,69890800,58.94,57.60904762
appl,15/07/2013,60479300,59.07,57.55333333
appl,16/07/2013,54134500,59.45,57.55428571
appl,17/07/2013,49747600,59.46,57.54285714
appl,18/07/2013,54719700,59.66,57.54238095
appl,19/07/2013,67180400,58.72,57.5552381
appl,22/07/2013,51949100,58.91,57.61761905
appl,23/07/2013,92348900,57.9,57.65380952
appl,24/07/2013,147984200,60.87,57.90333333
appl,25/07/2013,57373400,60.6,58.13952381
appl,26/07/2013,50038100,60.94,58.42190476
appl,29/07/2013,62014400,61.88,58.77714286
appl,30/07/2013,77355600,62.64,59.15047619
appl,31/07/2013,80739400,62.53,59.4352381
appl,01/08/2013,51562700,63.11,59.68666667
appl,02/08/2013,68695900,63.92,59.96142857
appl,05/08/2013,79713900,64.87,60.30380952
appl,06/08/2013,83714400,64.29,60.63380952
appl,07/08/2013,74714500,64.25,60.91428571
appl,08/08/2013,63944300,64.13,61.19952381
appl,09/08/2013,66716300,63.21,61.39761905
appl,12/08/2013,91108500,65.01,61.68666667
appl,13/08/2013,220485300,68.1,62.11666667
appl,14/08/2013,189093100,69.34,62.58761905
appl,15/08/2013,122573500,69.26,63.05428571
appl,16/08/2013,90576500,69.87,63.54047619
appl,19/08/2013,127629600,70.63,64.10761905
appl,20/08/2013,89672100,69.7,64.62142857
appl,21/08/2013,83969900,69.88,65.19190476
appl,22/08/2013,61051900,69.96,65.6247619
appl,23/08/2013,55682900,69.69,66.05761905
appl,26/08/2013,82741400,69.96,66.48714286
appl,27/08/2013,106047200,67.96,66.77666667
appl,28/08/2013,76902000,68.28,67.0452381
appl,29/08/2013,59914400,68.4,67.3247619
appl,30/08/2013,68074300,67.77,67.54666667
appl,03/09/2013,82982200,67.96,67.73904762
appl,04/09/2013,86258200,69.37,67.95333333
appl,05/09/2013,59091900,68.89,68.17238095
appl,06/09/2013,89881400,69.3,68.41285714
appl,09/09/2013,85171800,70.41,68.71190476
appl,10/09/2013,185798900,68.8,68.97809524
appl,11/09/2013,224674100,65.06,68.98047619
appl,12/09/2013,101012800,65.75,68.86857143
appl,13/09/2013,74708900,64.67,68.64619048
appl,16/09/2013,135926700,62.61,68.32952381
appl,17/09/2013,99845200,63.34,68.01857143
appl,18/09/2013,114215500,64.64,67.73333333
appl,19/09/2013,101135300,65.7,67.54285714
appl,20/09/2013,174825700,65.02,67.31142857
appl,23/09/2013,190526700,68.25,67.23
appl,24/09/2013,91086100,68.03,67.15095238
appl,25/09/2013,79239300,66.98,67.00904762
appl,26/09/2013,59305400,67.63,66.99333333
appl,27/09/2013,57010100,67.15,66.93952381
appl,30/09/2013,65039100,66.32,66.84047619
appl,01/10/2013,88470900,67.88,66.84571429
appl,02/10/2013,72296000,68.1,66.85238095
appl,03/10/2013,80688300,67.24,66.75095238
appl,04/10/2013,64717100,67.19,66.67
appl,07/10/2013,78073100,67.85,66.60095238
appl,08/10/2013,72729300,66.9,66.43380952
appl,09/10/2013,75431300,67.68,66.38047619
appl,10/10/2013,69650700,68.11,66.52571429
appl,11/10/2013,66934700,68.55,66.65904762
appl,14/10/2013,65474500,69,66.8652381
appl,15/10/2013,80018400,69.37,67.18714286
appl,16/10/2013,62775300,69.7,67.49
appl,17/10/2013,63398300,70.18,67.75380952
appl,18/10/2013,72635500,70.79,67.99619048
appl,21/10/2013,99526700,72.52,68.35333333
appl,22/10/2013,133515900,72.31,68.54666667
appl,23/10/2013,78430800,73.02,68.78428571
appl,24/10/2013,96191200,73.99,69.11809524
appl,25/10/2013,84448000,73.16,69.38142857
appl,28/10/2013,137610200,73.71,69.69380952
appl,29/10/2013,158951800,71.87,69.95809524
appl,30/10/2013,88540900,73.01,70.20238095
appl,31/10/2013,68924100,72.71,70.42190476
appl,01/11/2013,68722500,72.34,70.6647619
appl,04/11/2013,61156900,73.27,70.95428571
appl,05/11/2013,66303300,73.09,71.20380952
appl,06/11/2013,55843900,72.88,71.48857143
appl,07/11/2013,65655100,71.7,71.68
appl,08/11/2013,69829200,72.83,71.9047619
appl,11/11/2013,56863100,72.62,72.09857143
appl,12/11/2013,51069200,72.76,72.27761905
appl,13/11/2013,49305200,72.84,72.44285714
appl,14/11/2013,70604800,73.9,72.64285714
appl,15/11/2013,79480100,73.45,72.79857143
appl,18/11/2013,61236000,72.56,72.88285714
appl,19/11/2013,52234700,72.69,72.89095238
appl,20/11/2013,48479200,72.06,72.87904762
appl,21/11/2013,65506700,72.91,72.87380952
appl,22/11/2013,55931400,72.73,72.81380952
appl,25/11/2013,57327900,73.28,72.81952381
appl,26/11/2013,100345700,74.63,72.86333333
appl,27/11/2013,90862100,76.39,73.07857143
appl,29/11/2013,79531900,77.8,73.30666667
appl,02/12/2013,118136200,77.12,73.51666667
appl,03/12/2013,112742000,79.24,73.8452381
appl,04/12/2013,94452400,79.05,74.12047619
appl,05/12/2013,111895000,79.46,74.42380952
appl,06/12/2013,86088100,78.35,74.68428571
appl,09/12/2013,80123400,79.25,75.04380952
appl,10/12/2013,69567400,79.13,75.34380952
appl,11/12/2013,89929700,78.54,75.62571429
appl,12/12/2013,65572500,78.43,75.89571429
appl,13/12/2013,83205500,77.57,76.12095238
appl,16/12/2013,70648200,78,76.31619048
appl,17/12/2013,57475600,77.65,76.51619048
appl,18/12/2013,141465800,77.06,76.73047619
appl,19/12/2013,80077200,76.18,76.89666667
appl,20/12/2013,109103400,76.81,77.12285714
appl,23/12/2013,125326600,79.76,77.44904762
appl,24/12/2013,41888700,79.42,77.76761905
appl,26/12/2013,51002000,78.9,78.0352381
appl,27/12/2013,56471100,78.36,78.21285714
appl,30/12/2013,63407400,77.58,78.26952381
appl,31/12/2013,55771100,78.49,78.30238095
appl,02/01/2014,58671200,77.39,78.3152381
appl,03/01/2014,98116900,75.69,78.14619048
appl,06/01/2014,103152700,76.1,78.00571429
appl,07/01/2014,79302300,75.56,77.82
appl,08/01/2014,64632400,76.04,77.71
appl,09/01/2014,69787200,75.07,77.51095238
appl,10/01/2014,76244000,74.57,77.29380952
appl,13/01/2014,94623200,74.96,77.12333333
appl,14/01/2014,83140400,76.45,77.02904762
appl,15/01/2014,97909700,77.98,77.04857143
appl,16/01/2014,57319500,77.55,77.02714286
appl,17/01/2014,106684900,75.65,76.93190476
appl,21/01/2014,82131700,76.82,76.92047619
appl,22/01/2014,94996300,77.16,76.96714286
appl,23/01/2014,100809800,77.82,77.0152381
appl,24/01/2014,107338700,76.4,76.8552381
appl,27/01/2014,138719700,77.02,76.74095238
appl,28/01/2014,266380800,70.87,76.35857143
appl,29/01/2014,125702500,70.06,75.96333333
appl,30/01/2014,169625400,69.93,75.59904762
appl,31/01/2014,116199300,70.04,75.19666667
appl,03/02/2014,100366000,70.17,74.85285714
appl,04/02/2014,94170300,71.19,74.63857143
appl,05/02/2014,82086200,71.72,74.43
appl,06/02/2014,64441300,72.14,74.26714286
appl,07/02/2014,92570100,73.15,74.12952381
appl,10/02/2014,86389800,74.46,74.10047619
appl,11/02/2014,70564200,75.44,74.14190476
appl,12/02/2014,77025200,75.43,74.16428571
appl,13/02/2014,76849500,76.63,74.17285714
appl,14/02/2014,68231100,76.57,74.10571429
appl,18/02/2014,65062900,76.85,74.07238095
appl,19/02/2014,78442000,75.63,74.07142857
appl,20/02/2014,76464500,74.76,73.97333333
appl,21/02/2014,69696200,73.93,73.81952381
appl,24/02/2014,72227400,74.25,73.64952381
appl,25/02/2014,57988000,73.48,73.51047619
appl,26/02/2014,69054300,72.82,73.31047619
appl,27/02/2014,75470500,74.27,73.47238095
appl,28/02/2014,92992200,74.07,73.66333333
appl,03/03/2014,59695300,74.28,73.87047619
appl,04/03/2014,64785000,74.77,74.09571429
appl,05/03/2014,50015700,74.93,74.32238095
appl,06/03/2014,46372200,74.7,74.48952381
appl,07/03/2014,55182400,74.66,74.62952381
appl,10/03/2014,44646000,74.73,74.75285714
appl,11/03/2014,69806100,75.45,74.86238095
appl,12/03/2014,49831600,75.53,74.91333333
appl,13/03/2014,64435700,74.69,74.87761905
appl,14/03/2014,59299800,73.85,74.80238095
appl,17/03/2014,49886200,74.14,74.68380952
appl,18/03/2014,52411800,74.79,74.59904762
appl,19/03/2014,56189000,74.77,74.5
appl,20/03/2014,52099600,74.41,74.44190476
appl,21/03/2014,93511600,75,74.45333333
appl,24/03/2014,88925200,75.89,74.54666667
appl,25/03/2014,70573300,76.71,74.66380952
appl,26/03/2014,74942000,75.97,74.78238095
appl,27/03/2014,55507900,75.65,74.91714286
appl,28/03/2014,50141000,75.56,74.97857143
appl,31/03/2014,42167300,75.55,75.04904762
appl,01/04/2014,50190000,76.24,75.14238095
appl,02/04/2014,45105200,76.36,75.21809524
appl,03/04/2014,40586000,75.83,75.26095238
appl,04/04/2014,68812800,74.85,75.26809524
appl,07/04/2014,72462600,73.68,75.22142857
appl,08/04/2014,60972100,73.67,75.17095238
appl,09/04/2014,51542400,74.64,75.13238095
appl,10/04/2014,59913000,73.68,75.04428571
appl,11/04/2014,67929400,73.14,74.97047619
appl,14/04/2014,51418500,73.43,74.95047619
appl,15/04/2014,66622500,72.9,74.89142857
appl,16/04/2014,53691400,73.05,74.80857143
appl,17/04/2014,71083600,73.89,74.76666667
appl,21/04/2014,45637200,74.76,74.78333333
appl,22/04/2014,50640800,74.84,74.77571429
appl,23/04/2014,98735000,73.86,74.67904762
appl,24/04/2014,189977900,79.91,74.83142857
appl,25/04/2014,97568800,80.5,75.04714286
appl,28/04/2014,167371400,83.62,75.42666667
appl,29/04/2014,84344400,83.37,75.79857143
appl,30/04/2014,114160200,83.06,76.15619048
appl,01/05/2014,61012000,83.25,76.49
appl,02/05/2014,47878600,83.41,76.82571429
appl,05/05/2014,71766800,84.59,77.24285714
appl,06/05/2014,93641100,83.66,77.66238095
appl,07/05/2014,70716100,83.37,78.12380952
appl,08/05/2014,57574300,83.22,78.57857143
appl,09/05/2014,72899400,82.88,78.97095238
appl,12/05/2014,53302200,83.91,79.45809524
appl,13/05/2014,39934300,84.04,79.97714286
appl,14/05/2014,41601000,84.05,80.48285714
appl,15/05/2014,57711500,83.34,80.98
appl,16/05/2014,69064100,84.57,81.52857143
appl,19/05/2014,79438800,85.57,82.0847619
appl,20/05/2014,58709000,85.59,82.60047619
appl,21/05/2014,49214900,85.81,83.12285714
appl,22/05/2014,50190000,85.95,83.69857143
appl,23/05/2014,58052400,86.92,84.03238095
appl,27/05/2014,87216500,88.55,84.41571429
appl,28/05/2014,78870400,88.32,84.63952381
appl,29/05/2014,94118500,89.93,84.95190476
appl,30/05/2014,141005200,89.59,85.26285714
appl,02/06/2014,92337700,88.98,85.53571429
appl,03/06/2014,73177300,90.24,85.86095238
appl,04/06/2014,83870500,91.27,86.17904762
appl,05/06/2014,75951400,91.62,86.55809524
appl,06/06/2014,87484600,91.37,86.93904762
appl,09/06/2014,75415000,92.83,87.39666667
appl,10/06/2014,62777000,93.38,87.89666667
appl,11/06/2014,45681000,92.99,88.32904762
appl,12/06/2014,54749000,91.44,88.68142857
appl,13/06/2014,54525000,90.44,88.98571429
appl,16/06/2014,35561000,91.35,89.36714286
appl,17/06/2014,29726000,91.23,89.68428571
appl,18/06/2014,33514000,91.33,89.95857143
appl,19/06/2014,35528000,91.01,90.21666667
appl,20/06/2014,100898000,90.07,90.41952381
appl,23/06/2014,43694000,89.99,90.61190476
appl,24/06/2014,39036000,89.45,90.73238095
appl,25/06/2014,36869000,89.52,90.77857143
appl,26/06/2014,32629000,90.06,90.86142857
appl,27/06/2014,64029000,91.13,90.91857143
appl,30/06/2014,49589000,92.07,91.03666667
appl,01/07/2014,38223000,92.66,91.21190476
appl,02/07/2014,28465000,92.62,91.3252381
appl,03/07/2014,22891800,93.16,91.4152381
appl,07/07/2014,56468000,95.08,91.58
appl,08/07/2014,65222000,94.47,91.72761905
appl,09/07/2014,36436000,94.51,91.80761905
appl,10/07/2014,39686000,94.16,91.8447619
appl,11/07/2014,34018000,94.34,91.90904762
appl,14/07/2014,42810000,95.56,92.1052381
appl,15/07/2014,45477900,94.44,92.29571429
appl,16/07/2014,53502000,93.9,92.41714286
appl,17/07/2014,57298000,92.23,92.4647619
appl,18/07/2014,49988000,93.56,92.57095238
appl,21/07/2014,39079000,93.07,92.66904762
appl,22/07/2014,55197000,93.84,92.84857143
appl,23/07/2014,92918000,96.29,93.14857143
appl,24/07/2014,45729000,96.13,93.46666667
appl,25/07/2014,43469000,96.77,93.81190476
appl,28/07/2014,55318000,98.1,94.1947619
appl,29/07/2014,43143000,97.47,94.49666667
appl,30/07/2014,33010000,97.24,94.74285714
appl,31/07/2014,56843000,94.72,94.84095238
appl,01/08/2014,48511000,95.24,94.96571429
appl,04/08/2014,39958000,94.71,95.03952381
appl,05/08/2014,55933000,94.24,94.99952381
appl,06/08/2014,38558000,94.08,94.98095238
appl,07/08/2014,46711000,94.07,94.96
appl,08/08/2014,41865000,94.33,94.96809524
appl,11/08/2014,36585000,95.58,95.02714286
appl,12/08/2014,33795000,95.56,95.02714286
appl,13/08/2014,31916000,96.82,95.14047619
appl,14/08/2014,28116000,97.08,95.29190476
appl,15/08/2014,48951000,97.56,95.54571429
appl,18/08/2014,47572000,98.73,95.79190476
appl,19/08/2014,69399000,100.1,96.12666667
appl,20/08/2014,52699000,100.14,96.42666667
appl,21/08/2014,33478000,100.15,96.61047619
appl,22/08/2014,44184000,100.88,96.83666667
appl,25/08/2014,40270000,101.1,97.04285714
appl,26/08/2014,33152000,100.45,97.1547619
appl,27/08/2014,52369000,101.69,97.35571429
appl,28/08/2014,68460000,101.81,97.57333333
appl,29/08/2014,44595000,102.06,97.92285714
appl,02/09/2014,53564000,102.85,98.2852381
appl,03/09/2014,125421000,98.51,98.46619048
appl,04/09/2014,85718000,97.7,98.63095238
appl,05/09/2014,58457000,98.54,98.84333333
appl,08/09/2014,46356700,97.94,99.02761905
